==============================================
        支撑轴力迭代中间数据
        导出时间：2026/9/7 16:03:24
==============================================


LC  Iter   Obj(mm)     F1 (N)        F2 (N)        F3 (N)        F4 (N)        F5 (N)        F6 (N)      maxM (N*m)    minM (N*m)     maxQ (N)      minQ (N)
14   744    5.8892   6.7778e+004   1.0878e+005   5.0000e+004   8.2795e+005   2.7712e+005   1.5000e+006   9.9949e+005  -1.2784e+006   9.9115e+005  -4.9690e+005
14   745    5.8892   6.7778e+004   1.0878e+005   5.0000e+004   8.2795e+005   2.7712e+005   1.5000e+006   9.9949e+005  -1.2784e+006   9.9115e+005  -4.9690e+005
14   746    5.8892   6.7778e+004   1.0878e+005   5.0000e+004   8.2795e+005   2.7712e+005   1.5000e+006   9.9949e+005  -1.2784e+006   9.9115e+005  -4.9690e+005
14   747    5.8892   6.7778e+004   1.0878e+005   5.0000e+004   8.2795e+005   2.7712e+005   1.5000e+006   9.9949e+005  -1.2784e+006   9.9115e+005  -4.9690e+005
14   748    5.8892   6.7778e+004   1.0878e+005   5.0000e+004   8.2795e+005   2.7712e+005   1.5000e+006   9.9949e+005  -1.2784e+006   9.9115e+005  -4.9690e+005
14   749    5.8892   6.7778e+004   1.0878e+005   5.0000e+004   8.2795e+005   2.7712e+005   1.5000e+006   9.9949e+005  -1.2784e+006   9.9115e+005  -4.9690e+005
14   750    5.8892   6.7778e+004   1.0878e+005   5.0000e+004   8.2795e+005   2.7712e+005   1.5000e+006   9.9949e+005  -1.2784e+006   9.9115e+005  -4.9690e+005
14   751    5.8892   6.7778e+004   1.0878e+005   5.0000e+004   8.2795e+005   2.7712e+005   1.5000e+006   9.9949e+005  -1.2784e+006   9.9115e+005  -4.9690e+005
14   752    5.8892   6.7778e+004   1.0878e+005   5.0000e+004   8.2795e+005   2.7712e+005   1.5000e+006   9.9949e+005  -1.2784e+006   9.9115e+005  -4.9690e+005
14   753    5.8892   6.7778e+004   1.0878e+005   5.0000e+004   8.2795e+005   2.7712e+005   1.5000e+006   9.9949e+005  -1.2784e+006   9.9115e+005  -4.9690e+005
14   754    5.8892   6.7778e+004   1.0878e+005   5.0000e+004   8.2795e+005   2.7712e+005   1.5000e+006   9.9949e+005  -1.2784e+006   9.9115e+005  -4.9690e+005
14   755    5.8892   6.7778e+004   1.0878e+005   5.0000e+004   8.2795e+005   2.7712e+005   1.5000e+006   9.9949e+005  -1.2784e+006   9.9115e+005  -4.9690e+005
14   756    5.8892   6.7778e+004   1.0878e+005   5.0000e+004   8.2795e+005   2.7712e+005   1.5000e+006   9.9949e+005  -1.2784e+006   9.9115e+005  -4.9690e+005
14   757    5.8892   6.7778e+004   1.0878e+005   5.0000e+004   8.2795e+005   2.7712e+005   1.5000e+006   9.9949e+005  -1.2784e+006   9.9115e+005  -4.9690e+005
14   758    5.8892   6.7778e+004   1.0878e+005   5.0000e+004   8.2795e+005   2.7712e+005   1.5000e+006   9.9949e+005  -1.2784e+006   9.9115e+005  -4.9690e+005
14   759    5.8892   6.7778e+004   1.0878e+005   5.0000e+004   8.2795e+005   2.7712e+005   1.5000e+006   9.9949e+005  -1.2784e+006   9.9115e+005  -4.9690e+005
14   760    5.8892   6.7778e+004   1.0878e+005   5.0000e+004   8.2795e+005   2.7712e+005   1.5000e+006   9.9949e+005  -1.2784e+006   9.9115e+005  -4.9690e+005
14   761    5.8892   6.7778e+004   1.0878e+005   5.0000e+004   8.2795e+005   2.7712e+005   1.5000e+006   9.9949e+005  -1.2784e+006   9.9115e+005  -4.9690e+005
14   762    5.8892   6.7778e+004   1.0878e+005   5.0000e+004   8.2795e+005   2.7712e+005   1.5000e+006   9.9949e+005  -1.2784e+006   9.9115e+005  -4.9690e+005
14   763    5.8892   6.7778e+004   1.0878e+005   5.0000e+004   8.2795e+005   2.7712e+005   1.5000e+006   9.9949e+005  -1.2784e+006   9.9115e+005  -4.9690e+005
14   764    5.8892   6.7778e+004   1.0878e+005   5.0000e+004   8.2795e+005   2.7712e+005   1.5000e+006   9.9949e+005  -1.2784e+006   9.9115e+005  -4.9690e+005
14   765    5.8892   6.7778e+004   1.0878e+005   5.0000e+004   8.2795e+005   2.7712e+005   1.5000e+006   9.9949e+005  -1.2784e+006   9.9115e+005  -4.9690e+005
14   766    5.8892   6.7778e+004   1.0878e+005   5.0000e+004   8.2795e+005   2.7712e+005   1.5000e+006   9.9949e+005  -1.2784e+006   9.9115e+005  -4.9690e+005
14   767    5.8892   6.7778e+004   1.0878e+005   5.0000e+004   8.2795e+005   2.7712e+005   1.5000e+006   9.9949e+005  -1.2784e+006   9.9115e+005  -4.9690e+005
14   768    5.8892   6.7778e+004   1.0878e+005   5.0000e+004   8.2795e+005   2.7712e+005   1.5000e+006   9.9949e+005  -1.2784e+006   9.9115e+005  -4.9690e+005
14   769    5.8892   6.7778e+004   1.0878e+005   5.0000e+004   8.2795e+005   2.7712e+005   1.5000e+006   9.9949e+005  -1.2784e+006   9.9115e+005  -4.9690e+005
14   770    5.8892   6.7778e+004   1.0878e+005   5.0000e+004   8.2795e+005   2.7712e+005   1.5000e+006   9.9949e+005  -1.2784e+006   9.9115e+005  -4.9690e+005
14   771    5.8892   6.7778e+004   1.0878e+005   5.0000e+004   8.2795e+005   2.7712e+005   1.5000e+006   9.9949e+005  -1.2784e+006   9.9115e+005  -4.9690e+005
14   772    5.8892   6.7778e+004   1.0878e+005   5.0000e+004   8.2795e+005   2.7712e+005   1.5000e+006   9.9949e+005  -1.2784e+006   9.9115e+005  -4.9690e+005
14   773    5.8892   6.7778e+004   1.0878e+005   5.0000e+004   8.2795e+005   2.7712e+005   1.5000e+006   9.9949e+005  -1.2784e+006   9.9115e+005  -4.9690e+005
14   774    5.8892   6.7778e+004   1.0878e+005   5.0000e+004   8.2795e+005   2.7712e+005   1.5000e+006   9.9949e+005  -1.2784e+006   9.9115e+005  -4.9690e+005
14   775    5.8892   6.7778e+004   1.0878e+005   5.0000e+004   8.2795e+005   2.7712e+005   1.5000e+006   9.9949e+005  -1.2784e+006   9.9115e+005  -4.9690e+005
14   776    5.8892   6.7778e+004   1.0878e+005   5.0000e+004   8.2795e+005   2.7712e+005   1.5000e+006   9.9949e+005  -1.2784e+006   9.9115e+005  -4.9690e+005
14   777    5.8892   6.7778e+004   1.0878e+005   5.0000e+004   8.2795e+005   2.7712e+005   1.5000e+006   9.9949e+005  -1.2784e+006   9.9115e+005  -4.9690e+005
14   778    5.8892   6.7778e+004   1.0878e+005   5.0000e+004   8.2795e+005   2.7712e+005   1.5000e+006   9.9949e+005  -1.2784e+006   9.9115e+005  -4.9690e+005
14   779    5.8822   6.9191e+004   1.0878e+005   5.0000e+004   8.1968e+005   2.8479e+005   1.5000e+006   1.0052e+006  -1.2764e+006   9.9196e+005  -4.9608e+005
14   780    5.8822   6.9191e+004   1.0878e+005   5.0000e+004   8.1968e+005   2.8479e+005   1.5000e+006   1.0052e+006  -1.2764e+006   9.9196e+005  -4.9608e+005
15   781    2.4204  -6.3066e+004   2.0558e+005   3.8803e+005   6.7840e+005  -1.0186e+005   1.0344e+006   1.1455e+006  -6.6909e+005   8.8622e+005  -7.2145e+005
15   782    2.3491   4.8533e+004   5.0000e+004   2.5709e+005   9.5699e+005  -2.1830e+005   9.7981e+005   1.4076e+006  -6.9645e+005   9.6749e+005  -7.3421e+005
15   783    2.3491   4.8533e+004   5.0000e+004   2.5709e+005   9.5699e+005  -2.1830e+005   9.7981e+005   1.4076e+006  -6.9645e+005   9.6749e+005  -7.3421e+005
15   784    2.3491   4.8533e+004   5.0000e+004   2.5709e+005   9.5699e+005  -2.1830e+005   9.7981e+005   1.4076e+006  -6.9645e+005   9.6749e+005  -7.3421e+005
15   785    2.3491   4.8533e+004   5.0000e+004   2.5709e+005   9.5699e+005  -2.1830e+005   9.7981e+005   1.4076e+006  -6.9645e+005   9.6749e+005  -7.3421e+005
15   786    2.3491   4.8533e+004   5.0000e+004   2.5709e+005   9.5699e+005  -2.1830e+005   9.7981e+005   1.4076e+006  -6.9645e+005   9.6749e+005  -7.3421e+005
15   787    2.3491   4.8533e+004   5.0000e+004   2.5709e+005   9.5699e+005  -2.1830e+005   9.7981e+005   1.4076e+006  -6.9645e+005   9.6749e+005  -7.3421e+005
15   788    2.3491   4.8533e+004   5.0000e+004   2.5709e+005   9.5699e+005  -2.1830e+005   9.7981e+005   1.4076e+006  -6.9645e+005   9.6749e+005  -7.3421e+005
15   789    2.3491   4.8533e+004   5.0000e+004   2.5709e+005   9.5699e+005  -2.1830e+005   9.7981e+005   1.4076e+006  -6.9645e+005   9.6749e+005  -7.3421e+005
15   790    2.3491   4.8533e+004   5.0000e+004   2.5709e+005   9.5699e+005  -2.1830e+005   9.7981e+005   1.4076e+006  -6.9645e+005   9.6749e+005  -7.3421e+005
15   791    2.3491   4.8533e+004   5.0000e+004   2.5709e+005   9.5699e+005  -2.1830e+005   9.7981e+005   1.4076e+006  -6.9645e+005   9.6749e+005  -7.3421e+005
15   792    2.3491   4.8533e+004   5.0000e+004   2.5709e+005   9.5699e+005  -2.1830e+005   9.7981e+005   1.4076e+006  -6.9645e+005   9.6749e+005  -7.3421e+005
15   793    2.3491   4.8533e+004   5.0000e+004   2.5709e+005   9.5699e+005  -2.1830e+005   9.7981e+005   1.4076e+006  -6.9645e+005   9.6749e+005  -7.3421e+005
15   794    2.3491   4.8533e+004   5.0000e+004   2.5709e+005   9.5699e+005  -2.1830e+005   9.7981e+005   1.4076e+006  -6.9645e+005   9.6749e+005  -7.3421e+005
15   795    2.3491   4.8533e+004   5.0000e+004   2.5709e+005   9.5699e+005  -2.1830e+005   9.7981e+005   1.4076e+006  -6.9645e+005   9.6749e+005  -7.3421e+005
15   796    2.3491   4.8533e+004   5.0000e+004   2.5709e+005   9.5699e+005  -2.1830e+005   9.7981e+005   1.4076e+006  -6.9645e+005   9.6749e+005  -7.3421e+005
15   797    2.3491   4.8533e+004   5.0000e+004   2.5709e+005   9.5699e+005  -2.1830e+005   9.7981e+005   1.4076e+006  -6.9645e+005   9.6749e+005  -7.3421e+005
15   798    2.3491   4.8533e+004   5.0000e+004   2.5709e+005   9.5699e+005  -2.1830e+005   9.7981e+005   1.4076e+006  -6.9645e+005   9.6749e+005  -7.3421e+005
15   799    2.3491   4.8533e+004   5.0000e+004   2.5709e+005   9.5699e+005  -2.1830e+005   9.7981e+005   1.4076e+006  -6.9645e+005   9.6749e+005  -7.3421e+005
15   800    2.3491   4.8533e+004   5.0000e+004   2.5709e+005   9.5699e+005  -2.1830e+005   9.7981e+005   1.4076e+006  -6.9645e+005   9.6749e+005  -7.3421e+005
15   801    2.3491   4.8533e+004   5.0000e+004   2.5709e+005   9.5699e+005  -2.1830e+005   9.7981e+005   1.4076e+006  -6.9645e+005   9.6749e+005  -7.3421e+005
15   802    2.3276  -2.4993e+004   5.0000e+004   7.7881e+005   1.6394e+005   1.1832e+005   1.0065e+006   1.4977e+006  -7.7375e+005   9.8590e+005  -7.4245e+005
15   803    2.3276  -2.4993e+004   5.0000e+004   7.7881e+005   1.6394e+005   1.1832e+005   1.0065e+006   1.4977e+006  -7.7375e+005   9.8590e+005  -7.4245e+005
15   804    2.3276  -2.4993e+004   5.0000e+004   7.7881e+005   1.6394e+005   1.1832e+005   1.0065e+006   1.4977e+006  -7.7375e+005   9.8590e+005  -7.4245e+005
15   805    2.3276  -2.4993e+004   5.0000e+004   7.7881e+005   1.6394e+005   1.1832e+005   1.0065e+006   1.4977e+006  -7.7375e+005   9.8590e+005  -7.4245e+005
15   806    2.3276  -2.4993e+004   5.0000e+004   7.7881e+005   1.6394e+005   1.1832e+005   1.0065e+006   1.4977e+006  -7.7375e+005   9.8590e+005  -7.4245e+005
15   807    2.3276  -2.4993e+004   5.0000e+004   7.7881e+005   1.6394e+005   1.1832e+005   1.0065e+006   1.4977e+006  -7.7375e+005   9.8590e+005  -7.4245e+005
15   808    2.3274  -2.1034e+004   5.0000e+004   7.6837e+005   1.6394e+005   1.2932e+005   1.0017e+006   1.4980e+006  -7.6573e+005   9.8562e+005  -7.3793e+005
15   809    2.3274  -2.1034e+004   5.0000e+004   7.6837e+005   1.6394e+005   1.2932e+005   1.0017e+006   1.4980e+006  -7.6573e+005   9.8562e+005  -7.3793e+005
15   810    2.3274  -2.1034e+004   5.0000e+004   7.6837e+005   1.6394e+005   1.2932e+005   1.0017e+006   1.4980e+006  -7.6573e+005   9.8562e+005  -7.3793e+005
15   811    2.3274  -2.1034e+004   5.0000e+004   7.6837e+005   1.6394e+005   1.2932e+005   1.0017e+006   1.4980e+006  -7.6573e+005   9.8562e+005  -7.3793e+005
15   812    2.3274  -2.1034e+004   5.0000e+004   7.6837e+005   1.6394e+005   1.2932e+005   1.0017e+006   1.4980e+006  -7.6573e+005   9.8562e+005  -7.3793e+005
15   813    2.3231  -1.9495e+004   5.0000e+004   7.6882e+005   1.6394e+005   1.0576e+005   1.0346e+006   1.5232e+006  -7.8830e+005   9.9697e+005  -7.5950e+005
15   814    2.3231  -1.9495e+004   5.0000e+004   7.6882e+005   1.6394e+005   1.0576e+005   1.0346e+006   1.5232e+006  -7.8830e+005   9.9697e+005  -7.5950e+005
15   815    2.3231  -1.9495e+004   5.0000e+004   7.6882e+005   1.6394e+005   1.0576e+005   1.0346e+006   1.5232e+006  -7.8830e+005   9.9697e+005  -7.5950e+005
15   816    2.3208  -1.8623e+004   5.0000e+004   7.6887e+005   1.6394e+005   9.3672e+004   1.0517e+006   1.5363e+006  -7.9992e+005   1.0029e+006  -7.7067e+005
15   817    2.3208  -1.8623e+004   5.0000e+004   7.6887e+005   1.6394e+005   9.3672e+004   1.0517e+006   1.5363e+006  -7.9992e+005   1.0029e+006  -7.7067e+005
15   818    2.3206  -1.8533e+004   5.0000e+004   7.6890e+005   1.6394e+005   9.2248e+004   1.0536e+006   1.5378e+006  -8.0128e+005   1.0036e+006  -7.7197e+005
15   819    2.3206  -1.8533e+004   5.0000e+004   7.6890e+005   1.6394e+005   9.2248e+004   1.0536e+006   1.5378e+006  -8.0128e+005   1.0036e+006  -7.7197e+005
15   820    2.3206  -1.8533e+004   5.0000e+004   7.6890e+005   1.6394e+005   9.2248e+004   1.0536e+006   1.5378e+006  -8.0128e+005   1.0036e+006  -7.7197e+005
15   821    2.3206  -1.8533e+004   5.0000e+004   7.6890e+005   1.6394e+005   9.2248e+004   1.0536e+006   1.5378e+006  -8.0128e+005   1.0036e+006  -7.7197e+005
15   822    2.3206  -1.8533e+004   5.0000e+004   7.6890e+005   1.6394e+005   9.2248e+004   1.0536e+006   1.5378e+006  -8.0128e+005   1.0036e+006  -7.7197e+005
15   823    2.3206  -1.8533e+004   5.0000e+004   7.6890e+005   1.6394e+005   9.2248e+004   1.0536e+006   1.5378e+006  -8.0128e+005   1.0036e+006  -7.7197e+005
15   824    2.3206  -1.8533e+004   5.0000e+004   7.6890e+005   1.6394e+005   9.2248e+004   1.0536e+006   1.5378e+006  -8.0128e+005   1.0036e+006  -7.7197e+005
15   825    2.3206  -1.8533e+004   5.0000e+004   7.6890e+005   1.6394e+005   9.2248e+004   1.0536e+006   1.5378e+006  -8.0128e+005   1.0036e+006  -7.7197e+005
15   826    2.3206  -1.8533e+004   5.0000e+004   7.6890e+005   1.6394e+005   9.2248e+004   1.0536e+006   1.5378e+006  -8.0128e+005   1.0036e+006  -7.7197e+005
15   827    2.3206  -1.8533e+004   5.0000e+004   7.6890e+005   1.6394e+005   9.2248e+004   1.0536e+006   1.5378e+006  -8.0128e+005   1.0036e+006  -7.7197e+005
15   828    2.3206  -1.8533e+004   5.0000e+004   7.6890e+005   1.6394e+005   9.2248e+004   1.0536e+006   1.5378e+006  -8.0128e+005   1.0036e+006  -7.7197e+005
15   829    2.3206  -1.8533e+004   5.0000e+004   7.6890e+005   1.6394e+005   9.2248e+004   1.0536e+006   1.5378e+006  -8.0128e+005   1.0036e+006  -7.7197e+005
15   830    2.3206  -1.8533e+004   5.0000e+004   7.6890e+005   1.6394e+005   9.2248e+004   1.0536e+006   1.5378e+006  -8.0128e+005   1.0036e+006  -7.7197e+005
15   831    2.3206  -1.8533e+004   5.0000e+004   7.6890e+005   1.6394e+005   9.2248e+004   1.0536e+006   1.5378e+006  -8.0128e+005   1.0036e+006  -7.7197e+005
15   832    2.3206  -1.8533e+004   5.0000e+004   7.6890e+005   1.6394e+005   9.2248e+004   1.0536e+006   1.5378e+006  -8.0128e+005   1.0036e+006  -7.7197e+005
15   833    2.3206  -1.8533e+004   5.0000e+004   7.6890e+005   1.6394e+005   9.2248e+004   1.0536e+006   1.5378e+006  -8.0128e+005   1.0036e+006  -7.7197e+005
15   834    2.3206  -1.8533e+004   5.0000e+004   7.6890e+005   1.6394e+005   9.2248e+004   1.0536e+006   1.5378e+006  -8.0128e+005   1.0036e+006  -7.7197e+005
15   835    2.3204  -1.8484e+004   5.0000e+004   7.6891e+005   1.6394e+005   9.1543e+004   1.0546e+006   1.5386e+006  -8.0196e+005   1.0039e+006  -7.7262e+005
15   836    2.3204  -1.8484e+004   5.0000e+004   7.6891e+005   1.6394e+005   9.1543e+004   1.0546e+006   1.5386e+006  -8.0196e+005   1.0039e+006  -7.7262e+005
15   837    2.3204  -1.8484e+004   5.0000e+004   7.6891e+005   1.6394e+005   9.1543e+004   1.0546e+006   1.5386e+006  -8.0196e+005   1.0039e+006  -7.7262e+005
15   838    2.3204  -1.8484e+004   5.0000e+004   7.6891e+005   1.6394e+005   9.1543e+004   1.0546e+006   1.5386e+006  -8.0196e+005   1.0039e+006  -7.7262e+005
15   839    2.3204  -1.8484e+004   5.0000e+004   7.6891e+005   1.6394e+005   9.1543e+004   1.0546e+006   1.5386e+006  -8.0196e+005   1.0039e+006  -7.7262e+005
15   840    2.3204  -1.8484e+004   5.0000e+004   7.6891e+005   1.6394e+005   9.1543e+004   1.0546e+006   1.5386e+006  -8.0196e+005   1.0039e+006  -7.7262e+005
15   841    2.3204  -1.8484e+004   5.0000e+004   7.6891e+005   1.6394e+005   9.1543e+004   1.0546e+006   1.5386e+006  -8.0196e+005   1.0039e+006  -7.7262e+005
15   842    2.3204  -1.8484e+004   5.0000e+004   7.6891e+005   1.6394e+005   9.1543e+004   1.0546e+006   1.5386e+006  -8.0196e+005   1.0039e+006  -7.7262e+005
15   843    2.3204  -1.8484e+004   5.0000e+004   7.6891e+005   1.6394e+005   9.1543e+004   1.0546e+006   1.5386e+006  -8.0196e+005   1.0039e+006  -7.7262e+005
15   844    2.3204  -1.8484e+004   5.0000e+004   7.6891e+005   1.6394e+005   9.1543e+004   1.0546e+006   1.5386e+006  -8.0196e+005   1.0039e+006  -7.7262e+005
15   845    2.3204  -1.8484e+004   5.0000e+004   7.6891e+005   1.6394e+005   9.1543e+004   1.0546e+006   1.5386e+006  -8.0196e+005   1.0039e+006  -7.7262e+005
15   846    2.3204  -1.8484e+004   5.0000e+004   7.6891e+005   1.6394e+005   9.1543e+004   1.0546e+006   1.5386e+006  -8.0196e+005   1.0039e+006  -7.7262e+005
15   847    2.3204  -1.8484e+004   5.0000e+004   7.6891e+005   1.6394e+005   9.1543e+004   1.0546e+006   1.5386e+006  -8.0196e+005   1.0039e+006  -7.7262e+005
15   848    2.3204  -1.8484e+004   5.0000e+004   7.6891e+005   1.6394e+005   9.1543e+004   1.0546e+006   1.5386e+006  -8.0196e+005   1.0039e+006  -7.7262e+005
15   849    2.3204  -1.8484e+004   5.0000e+004   7.6891e+005   1.6394e+005   9.1543e+004   1.0546e+006   1.5386e+006  -8.0196e+005   1.0039e+006  -7.7262e+005
15   850    2.3204  -1.8484e+004   5.0000e+004   7.6891e+005   1.6394e+005   9.1543e+004   1.0546e+006   1.5386e+006  -8.0196e+005   1.0039e+006  -7.7262e+005
15   851    2.3204  -1.8484e+004   5.0000e+004   7.6891e+005   1.6394e+005   9.1543e+004   1.0546e+006   1.5386e+006  -8.0196e+005   1.0039e+006  -7.7262e+005
15   852    2.3204  -1.8484e+004   5.0000e+004   7.6891e+005   1.6394e+005   9.1543e+004   1.0546e+006   1.5386e+006  -8.0196e+005   1.0039e+006  -7.7262e+005
15   853    2.3204  -1.8484e+004   5.0000e+004   7.6891e+005   1.6394e+005   9.1543e+004   1.0546e+006   1.5386e+006  -8.0196e+005   1.0039e+006  -7.7262e+005
15   854    2.3204  -1.8484e+004   5.0000e+004   7.6891e+005   1.6394e+005   9.1543e+004   1.0546e+006   1.5386e+006  -8.0196e+005   1.0039e+006  -7.7262e+005
15   855    2.3204  -1.8484e+004   5.0000e+004   7.6891e+005   1.6394e+005   9.1543e+004   1.0546e+006   1.5386e+006  -8.0196e+005   1.0039e+006  -7.7262e+005
15   856    2.3204  -1.8484e+004   5.0000e+004   7.6891e+005   1.6394e+005   9.1543e+004   1.0546e+006   1.5386e+006  -8.0196e+005   1.0039e+006  -7.7262e+005
15   857    2.3204  -1.8484e+004   5.0000e+004   7.6891e+005   1.6394e+005   9.1543e+004   1.0546e+006   1.5386e+006  -8.0196e+005   1.0039e+006  -7.7262e+005
15   858    2.3204  -1.8484e+004   5.0000e+004   7.6891e+005   1.6394e+005   9.1543e+004   1.0546e+006   1.5386e+006  -8.0196e+005   1.0039e+006  -7.7262e+005
15   859    2.3204  -1.8484e+004   5.0000e+004   7.6891e+005   1.6394e+005   9.1543e+004   1.0546e+006   1.5386e+006  -8.0196e+005   1.0039e+006  -7.7262e+005
15   860    2.3204  -1.8484e+004   5.0000e+004   7.6891e+005   1.6394e+005   9.1543e+004   1.0546e+006   1.5386e+006  -8.0196e+005   1.0039e+006  -7.7262e+005
15   861    2.3204  -1.8484e+004   5.0000e+004   7.6891e+005   1.6394e+005   9.1543e+004   1.0546e+006   1.5386e+006  -8.0196e+005   1.0039e+006  -7.7262e+005
15   862    2.3204  -1.8484e+004   5.0000e+004   7.6891e+005   1.6394e+005   9.1543e+004   1.0546e+006   1.5386e+006  -8.0196e+005   1.0039e+006  -7.7262e+005
15   863    2.3204  -1.8484e+004   5.0000e+004   7.6891e+005   1.6394e+005   9.1543e+004   1.0546e+006   1.5386e+006  -8.0196e+005   1.0039e+006  -7.7262e+005
15   864    2.3204  -1.8484e+004   5.0000e+004   7.6891e+005   1.6394e+005   9.1543e+004   1.0546e+006   1.5386e+006  -8.0196e+005   1.0039e+006  -7.7262e+005
15   865    2.3204  -1.8484e+004   5.0000e+004   7.6891e+005   1.6394e+005   9.1543e+004   1.0546e+006   1.5386e+006  -8.0196e+005   1.0039e+006  -7.7262e+005
15   866    2.3204  -1.8484e+004   5.0000e+004   7.6891e+005   1.6394e+005   9.1543e+004   1.0546e+006   1.5386e+006  -8.0196e+005   1.0039e+006  -7.7262e+005
15   867    2.3204  -1.8471e+004   5.0000e+004   7.6892e+005   1.6394e+005   9.1335e+004   1.0549e+006   1.5388e+006  -8.0216e+005   1.0040e+006  -7.7281e+005
15   868    2.3204  -1.8471e+004   5.0000e+004   7.6892e+005   1.6394e+005   9.1335e+004   1.0549e+006   1.5388e+006  -8.0216e+005   1.0040e+006  -7.7281e+005
15   869    2.3204  -1.8468e+004   5.0000e+004   7.6892e+005   1.6394e+005   9.1287e+004   1.0550e+006   1.5388e+006  -8.0220e+005   1.0040e+006  -7.7285e+005
15   870    2.3204  -1.8468e+004   5.0000e+004   7.6892e+005   1.6394e+005   9.1287e+004   1.0550e+006   1.5388e+006  -8.0220e+005   1.0040e+006  -7.7285e+005
15   871    2.3204  -1.8468e+004   5.0000e+004   7.6892e+005   1.6394e+005   9.1287e+004   1.0550e+006   1.5388e+006  -8.0220e+005   1.0040e+006  -7.7285e+005
15   872    2.3204  -1.8468e+004   5.0000e+004   7.6892e+005   1.6394e+005   9.1287e+004   1.0550e+006   1.5388e+006  -8.0220e+005   1.0040e+006  -7.7285e+005
15   873    2.3204  -1.8468e+004   5.0000e+004   7.6892e+005   1.6394e+005   9.1287e+004   1.0550e+006   1.5388e+006  -8.0220e+005   1.0040e+006  -7.7285e+005
15   874    2.3204  -1.8468e+004   5.0000e+004   7.6892e+005   1.6394e+005   9.1287e+004   1.0550e+006   1.5388e+006  -8.0220e+005   1.0040e+006  -7.7285e+005
15   875    2.3204  -1.8468e+004   5.0000e+004   7.6892e+005   1.6394e+005   9.1287e+004   1.0550e+006   1.5388e+006  -8.0220e+005   1.0040e+006  -7.7285e+005
15   876    2.3204  -1.8468e+004   5.0000e+004   7.6892e+005   1.6394e+005   9.1287e+004   1.0550e+006   1.5388e+006  -8.0220e+005   1.0040e+006  -7.7285e+005
15   877    2.3204  -1.8468e+004   5.0000e+004   7.6892e+005   1.6394e+005   9.1287e+004   1.0550e+006   1.5388e+006  -8.0220e+005   1.0040e+006  -7.7285e+005
15   878    2.3204  -1.8468e+004   5.0000e+004   7.6892e+005   1.6394e+005   9.1287e+004   1.0550e+006   1.5388e+006  -8.0220e+005   1.0040e+006  -7.7285e+005
15   879    2.3204  -1.8468e+004   5.0000e+004   7.6892e+005   1.6394e+005   9.1287e+004   1.0550e+006   1.5388e+006  -8.0220e+005   1.0040e+006  -7.7285e+005
15   880    2.3204  -1.8468e+004   5.0000e+004   7.6892e+005   1.6394e+005   9.1287e+004   1.0550e+006   1.5388e+006  -8.0220e+005   1.0040e+006  -7.7285e+005
15   881    2.3204  -1.8468e+004   5.0000e+004   7.6892e+005   1.6394e+005   9.1287e+004   1.0550e+006   1.5388e+006  -8.0220e+005   1.0040e+006  -7.7285e+005
15   882    2.3204  -1.8468e+004   5.0000e+004   7.6892e+005   1.6394e+005   9.1287e+004   1.0550e+006   1.5388e+006  -8.0220e+005   1.0040e+006  -7.7285e+005
15   883    2.3204  -1.8468e+004   5.0000e+004   7.6892e+005   1.6394e+005   9.1287e+004   1.0550e+006   1.5388e+006  -8.0220e+005   1.0040e+006  -7.7285e+005
15   884    2.3204  -1.8468e+004   5.0000e+004   7.6892e+005   1.6394e+005   9.1287e+004   1.0550e+006   1.5388e+006  -8.0220e+005   1.0040e+006  -7.7285e+005
15   885    2.3204  -1.8468e+004   5.0000e+004   7.6892e+005   1.6394e+005   9.1287e+004   1.0550e+006   1.5388e+006  -8.0220e+005   1.0040e+006  -7.7285e+005
15   886    2.3204  -1.8468e+004   5.0000e+004   7.6892e+005   1.6394e+005   9.1287e+004   1.0550e+006   1.5388e+006  -8.0220e+005   1.0040e+006  -7.7285e+005
15   887    2.3204  -1.8468e+004   5.0000e+004   7.6892e+005   1.6394e+005   9.1287e+004   1.0550e+006   1.5388e+006  -8.0220e+005   1.0040e+006  -7.7285e+005
15   888    2.3204  -1.8468e+004   5.0000e+004   7.6892e+005   1.6394e+005   9.1287e+004   1.0550e+006   1.5388e+006  -8.0220e+005   1.0040e+006  -7.7285e+005
15   889    2.3204  -1.8468e+004   5.0000e+004   7.6892e+005   1.6394e+005   9.1287e+004   1.0550e+006   1.5388e+006  -8.0220e+005   1.0040e+006  -7.7285e+005
15   890    2.3204  -1.8468e+004   5.0000e+004   7.6892e+005   1.6394e+005   9.1287e+004   1.0550e+006   1.5388e+006  -8.0220e+005   1.0040e+006  -7.7285e+005
15   891    2.3203  -1.6110e+004   5.0000e+004   7.6267e+005   1.6394e+005   9.8007e+004   1.0519e+006   1.5389e+006  -7.9727e+005   1.0038e+006  -7.7001e+005
15   892    2.3203  -1.6110e+004   5.0000e+004   7.6267e+005   1.6394e+005   9.8007e+004   1.0519e+006   1.5389e+006  -7.9727e+005   1.0038e+006  -7.7001e+005
15   893    2.3199  -1.3236e+004   5.0000e+004   7.5542e+005   1.6394e+005   1.0401e+005   1.0509e+006   1.5409e+006  -7.9327e+005   1.0044e+006  -7.6839e+005
15   894    2.3197  -1.0080e+004   5.0000e+004   7.4713e+005   1.6394e+005   1.1256e+005   1.0474e+006   1.5414e+006  -7.8708e+005   1.0043e+006  -7.6497e+005
